"assessid","stockid","stocklong","country","region","area","common_name","sci_name","year","bbmsy"
"IOTC-ALBAIO-1950-2014-PONS","ALBAIO","Albacore tuna Indian Ocean","multinational","Indian Ocean","Indian Ocean","albacore tuna","Thunnus alalunga",1985,4.65
"IOTC-ALBAIO-1950-2014-PONS","ALBAIO","Albacore tuna Indian Ocean","multinational","Indian Ocean","Indian Ocean","albacore tuna","Thunnus alalunga",1986,4.76
"IOTC-ALBAIO-1950-2014-PONS","ALBAIO","Albacore tuna Indian Ocean","multinational","Indian Ocean","Indian Ocean","albacore tuna","Thunnus alalunga",1987,4.89
"IOTC-ALBAIO-1950-2014-PONS","ALBAIO","Albacore tuna Indian Ocean","multinational","Indian Ocean","Indian Ocean","albacore tuna","Thunnus alalunga",1988,4.76
"IOTC-ALBAIO-1950-2014-PONS","ALBAIO","Albacore tuna Indian Ocean","multinational","Indian Ocean","Indian Ocean","albacore tuna","Thunnus alalunga",1989,4.37
"IOTC-ALBAIO-1950-2014-PONS","ALBAIO","Albacore tuna Indian Ocean","multinational","Indian Ocean","Indian Ocean","albacore tuna","Thunnus alalunga",1990,3.88
"IOTC-ALBAIO-1950-2014-PONS","ALBAIO","Albacore tuna Indian Ocean","multinational","Indian Ocean","Indian Ocean","albacore tuna","Thunnus alalunga",1991,3.32
"IOTC-ALBAIO-1950-2014-PONS","ALBAIO","Albacore tuna Indian Ocean","multinational","Indian Ocean","Indian Ocean","albacore tuna","Thunnus alalunga",1992,2.8
"IOTC-ALBAIO-1950-2014-PONS","ALBAIO","Albacore tuna Indian Ocean","multinational","Indian Ocean","Indian Ocean","albacore tuna","Thunnus alalunga",1993,2.47
"IOTC-ALBAIO-1950-2014-PONS","ALBAIO","Albacore tuna Indian Ocean","multinational","Indian Ocean","Indian Ocean","albacore tuna","Thunnus alalunga",1994,2.46
"IOTC-ALBAIO-1950-2014-PONS","ALBAIO","Albacore tuna Indian Ocean","multinational","Indian Ocean","Indian Ocean","albacore tuna","Thunnus alalunga",1995,2.48
"IOTC-ALBAIO-1950-2014-PONS","ALBAIO","Albacore tuna Indian Ocean","multinational","Indian Ocean","Indian Ocean","albacore tuna","Thunnus alalunga",1996,2.4
"IOTC-ALBAIO-1950-2014-PONS","ALBAIO","Albacore tuna Indian Ocean","multinational","Indian Ocean","Indian Ocean","albacore tuna","Thunnus alalunga",1997,2.36
"IOTC-ALBAIO-1950-2014-PONS","ALBAIO","Albacore tuna Indian Ocean","multinational","Indian Ocean","Indian Ocean","albacore tuna","Thunnus alalunga",1998,2.31
"IOTC-ALBAIO-1950-2014-PONS","ALBAIO","Albacore tuna Indian Ocean","multinational","Indian Ocean","Indian Ocean","albacore tuna","Thunnus alalunga",1999,2.31
"IOTC-ALBAIO-1950-2014-PONS","ALBAIO","Albacore tuna Indian Ocean","multinational","Indian Ocean","Indian Ocean","albacore tuna","Thunnus alalunga",2000,2.22
"IOTC-ALBAIO-1950-2014-PONS","ALBAIO","Albacore tuna Indian Ocean","multinational","Indian Ocean","Indian Ocean","albacore tuna","Thunnus alalunga",2001,1.95
"IOTC-ALBAIO-1950-2014-PONS","ALBAIO","Albacore tuna Indian Ocean","multinational","Indian Ocean","Indian Ocean","albacore tuna","Thunnus alalunga",2002,1.65
"IOTC-ALBAIO-1950-2014-PONS","ALBAIO","Albacore tuna Indian Ocean","multinational","Indian Ocean","Indian Ocean","albacore tuna","Thunnus alalunga",2003,1.54
"IOTC-ALBAIO-1950-2014-PONS","ALBAIO","Albacore tuna Indian Ocean","multinational","Indian Ocean","Indian Ocean","albacore tuna","Thunnus alalunga",2004,1.54
"IOTC-ALBAIO-1950-2014-PONS","ALBAIO","Albacore tuna Indian Ocean","multinational","Indian Ocean","Indian Ocean","albacore tuna","Thunnus alalunga",2005,1.67
"IOTC-ALBAIO-1950-2014-PONS","ALBAIO","Albacore tuna Indian Ocean","multinational","Indian Ocean","Indian Ocean","albacore tuna","Thunnus alalunga",2006,1.66
"IOTC-ALBAIO-1950-2014-PONS","ALBAIO","Albacore tuna Indian Ocean","multinational","Indian Ocean","Indian Ocean","albacore tuna","Thunnus alalunga",2007,1.57
"IOTC-ALBAIO-1950-2014-PONS","ALBAIO","Albacore tuna Indian Ocean","multinational","Indian Ocean","Indian Ocean","albacore tuna","Thunnus alalunga",2008,1.54
"IOTC-ALBAIO-1950-2014-PONS","ALBAIO","Albacore tuna Indian Ocean","multinational","Indian Ocean","Indian Ocean","albacore tuna","Thunnus alalunga",2009,1.53
"IOTC-ALBAIO-1950-2014-PONS","ALBAIO","Albacore tuna Indian Ocean","multinational","Indian Ocean","Indian Ocean","albacore tuna","Thunnus alalunga",2010,1.38
"IOTC-ALBAIO-1950-2014-PONS","ALBAIO","Albacore tuna Indian Ocean","multinational","Indian Ocean","Indian Ocean","albacore tuna","Thunnus alalunga",2011,1.21
"IOTC-ALBAIO-1950-2014-PONS","ALBAIO","Albacore tuna Indian Ocean","multinational","Indian Ocean","Indian Ocean","albacore tuna","Thunnus alalunga",2012,1.09
"ICCAT-ALBAMED-1956-2011-CHING","ALBAMED","Albacore tuna Mediterranean","multinational","Mediterranean-Black Sea","Mediterranean Sea","albacore tuna","Thunnus alalunga",1965,1.87
"ICCAT-ALBAMED-1956-2011-CHING","ALBAMED","Albacore tuna Mediterranean","multinational","Mediterranean-Black Sea","Mediterranean Sea","albacore tuna","Thunnus alalunga",1966,1.91
"ICCAT-ALBAMED-1956-2011-CHING","ALBAMED","Albacore tuna Mediterranean","multinational","Mediterranean-Black Sea","Mediterranean Sea","albacore tuna","Thunnus alalunga",1967,1.94
"ICCAT-ALBAMED-1956-2011-CHING","ALBAMED","Albacore tuna Mediterranean","multinational","Mediterranean-Black Sea","Mediterranean Sea","albacore tuna","Thunnus alalunga",1968,1.95
"ICCAT-ALBAMED-1956-2011-CHING","ALBAMED","Albacore tuna Mediterranean","multinational","Mediterranean-Black Sea","Mediterranean Sea","albacore tuna","Thunnus alalunga",1969,1.95
"ICCAT-ALBAMED-1956-2011-CHING","ALBAMED","Albacore tuna Mediterranean","multinational","Mediterranean-Black Sea","Mediterranean Sea","albacore tuna","Thunnus alalunga",1970,1.96
"ICCAT-ALBAMED-1956-2011-CHING","ALBAMED","Albacore tuna Mediterranean","multinational","Mediterranean-Black Sea","Mediterranean Sea","albacore tuna","Thunnus alalunga",1971,1.96
"ICCAT-ALBAMED-1956-2011-CHING","ALBAMED","Albacore tuna Mediterranean","multinational","Mediterranean-Black Sea","Mediterranean Sea","albacore tuna","Thunnus alalunga",1972,1.97
"ICCAT-ALBAMED-1956-2011-CHING","ALBAMED","Albacore tuna Mediterranean","multinational","Mediterranean-Black Sea","Mediterranean Sea","albacore tuna","Thunnus alalunga",1973,1.97
"ICCAT-ALBAMED-1956-2011-CHING","ALBAMED","Albacore tuna Mediterranean","multinational","Mediterranean-Black Sea","Mediterranean Sea","albacore tuna","Thunnus alalunga",1974,1.97
"ICCAT-ALBAMED-1956-2011-CHING","ALBAMED","Albacore tuna Mediterranean","multinational","Mediterranean-Black Sea","Mediterranean Sea","albacore tuna","Thunnus alalunga",1975,1.98
"ICCAT-ALBAMED-1956-2011-CHING","ALBAMED","Albacore tuna Mediterranean","multinational","Mediterranean-Black Sea","Mediterranean Sea","albacore tuna","Thunnus alalunga",1976,1.98
"ICCAT-ALBAMED-1956-2011-CHING","ALBAMED","Albacore tuna Mediterranean","multinational","Mediterranean-Black Sea","Mediterranean Sea","albacore tuna","Thunnus alalunga",1977,1.98
"ICCAT-ALBAMED-1956-2011-CHING","ALBAMED","Albacore tuna Mediterranean","multinational","Mediterranean-Black Sea","Mediterranean Sea","albacore tuna","Thunnus alalunga",1978,1.97
"ICCAT-ALBAMED-1956-2011-CHING","ALBAMED","Albacore tuna Mediterranean","multinational","Mediterranean-Black Sea","Mediterranean Sea","albacore tuna","Thunnus alalunga",1979,1.98
"ICCAT-ALBAMED-1956-2011-CHING","ALBAMED","Albacore tuna Mediterranean","multinational","Mediterranean-Black Sea","Mediterranean Sea","albacore tuna","Thunnus alalunga",1980,1.98
"ICCAT-ALBAMED-1956-2011-CHING","ALBAMED","Albacore tuna Mediterranean","multinational","Mediterranean-Black Sea","Mediterranean Sea","albacore tuna","Thunnus alalunga",1981,1.97
"ICCAT-ALBAMED-1956-2011-CHING","ALBAMED","Albacore tuna Mediterranean","multinational","Mediterranean-Black Sea","Mediterranean Sea","albacore tuna","Thunnus alalunga",1982,1.97
"ICCAT-ALBAMED-1956-2011-CHING","ALBAMED","Albacore tuna Mediterranean","multinational","Mediterranean-Black Sea","Mediterranean Sea","albacore tuna","Thunnus alalunga",1983,1.97
"ICCAT-ALBAMED-1956-2011-CHING","ALBAMED","Albacore tuna Mediterranean","multinational","Mediterranean-Black Sea","Mediterranean Sea","albacore tuna","Thunnus alalunga",1984,1.94
"ICCAT-ALBAMED-1956-2011-CHING","ALBAMED","Albacore tuna Mediterranean","multinational","Mediterranean-Black Sea","Mediterranean Sea","albacore tuna","Thunnus alalunga",1985,1.92
"ICCAT-ALBAMED-1956-2011-CHING","ALBAMED","Albacore tuna Mediterranean","multinational","Mediterranean-Black Sea","Mediterranean Sea","albacore tuna","Thunnus alalunga",1986,1.9
"ICCAT-ALBAMED-1956-2011-CHING","ALBAMED","Albacore tuna Mediterranean","multinational","Mediterranean-Black Sea","Mediterranean Sea","albacore tuna","Thunnus alalunga",1987,1.91
"ICCAT-ALBAMED-1956-2011-CHING","ALBAMED","Albacore tuna Mediterranean","multinational","Mediterranean-Black Sea","Mediterranean Sea","albacore tuna","Thunnus alalunga",1988,1.9
"ICCAT-ALBAMED-1956-2011-CHING","ALBAMED","Albacore tuna Mediterranean","multinational","Mediterranean-Black Sea","Mediterranean Sea","albacore tuna","Thunnus alalunga",1989,1.9
"ICCAT-ALBAMED-1956-2011-CHING","ALBAMED","Albacore tuna Mediterranean","multinational","Mediterranean-Black Sea","Mediterranean Sea","albacore tuna","Thunnus alalunga",1990,1.91
"ICCAT-ALBAMED-1956-2011-CHING","ALBAMED","Albacore tuna Mediterranean","multinational","Mediterranean-Black Sea","Mediterranean Sea","albacore tuna","Thunnus alalunga",1991,1.91
"ICCAT-ALBAMED-1956-2011-CHING","ALBAMED","Albacore tuna Mediterranean","multinational","Mediterranean-Black Sea","Mediterranean Sea","albacore tuna","Thunnus alalunga",1992,1.92
"ICCAT-ALBAMED-1956-2011-CHING","ALBAMED","Albacore tuna Mediterranean","multinational","Mediterranean-Black Sea","Mediterranean Sea","albacore tuna","Thunnus alalunga",1993,1.92
"ICCAT-ALBAMED-1956-2011-CHING","ALBAMED","Albacore tuna Mediterranean","multinational","Mediterranean-Black Sea","Mediterranean Sea","albacore tuna","Thunnus alalunga",1994,1.93
"ICCAT-ALBAMED-1956-2011-CHING","ALBAMED","Albacore tuna Mediterranean","multinational","Mediterranean-Black Sea","Mediterranean Sea","albacore tuna","Thunnus alalunga",1995,1.93
"ICCAT-ALBAMED-1956-2011-CHING","ALBAMED","Albacore tuna Mediterranean","multinational","Mediterranean-Black Sea","Mediterranean Sea","albacore tuna","Thunnus alalunga",1996,1.92
"ICCAT-ALBAMED-1956-2011-CHING","ALBAMED","Albacore tuna Mediterranean","multinational","Mediterranean-Black Sea","Mediterranean Sea","albacore tuna","Thunnus alalunga",1997,1.92
"ICCAT-ALBAMED-1956-2011-CHING","ALBAMED","Albacore tuna Mediterranean","multinational","Mediterranean-Black Sea","Mediterranean Sea","albacore tuna","Thunnus alalunga",1998,1.92
"ICCAT-ALBAMED-1956-2011-CHING","ALBAMED","Albacore tuna Mediterranean","multinational","Mediterranean-Black Sea","Mediterranean Sea","albacore tuna","Thunnus alalunga",1999,1.9
"ICCAT-ALBAMED-1956-2011-CHING","ALBAMED","Albacore tuna Mediterranean","multinational","Mediterranean-Black Sea","Mediterranean Sea","albacore tuna","Thunnus alalunga",2000,1.87
"ICCAT-ALBAMED-1956-2011-CHING","ALBAMED","Albacore tuna Mediterranean","multinational","Mediterranean-Black Sea","Mediterranean Sea","albacore tuna","Thunnus alalunga",2001,1.87
"ICCAT-ALBAMED-1956-2011-CHING","ALBAMED","Albacore tuna Mediterranean","multinational","Mediterranean-Black Sea","Mediterranean Sea","albacore tuna","Thunnus alalunga",2002,1.85
"ICCAT-ALBAMED-1956-2011-CHING","ALBAMED","Albacore tuna Mediterranean","multinational","Mediterranean-Black Sea","Mediterranean Sea","albacore tuna","Thunnus alalunga",2003,1.85
"ICCAT-ALBAMED-1956-2011-CHING","ALBAMED","Albacore tuna Mediterranean","multinational","Mediterranean-Black Sea","Mediterranean Sea","albacore tuna","Thunnus alalunga",2004,1.85
"ICCAT-ALBAMED-1956-2011-CHING","ALBAMED","Albacore tuna Mediterranean","multinational","Mediterranean-Black Sea","Mediterranean Sea","albacore tuna","Thunnus alalunga",2005,1.86
"ICCAT-ALBAMED-1956-2011-CHING","ALBAMED","Albacore tuna Mediterranean","multinational","Mediterranean-Black Sea","Mediterranean Sea","albacore tuna","Thunnus alalunga",2006,1.85
"ICCAT-ALBAMED-1956-2011-CHING","ALBAMED","Albacore tuna Mediterranean","multinational","Mediterranean-Black Sea","Mediterranean Sea","albacore tuna","Thunnus alalunga",2007,1.82
"ICCAT-ALBAMED-1956-2011-CHING","ALBAMED","Albacore tuna Mediterranean","multinational","Mediterranean-Black Sea","Mediterranean Sea","albacore tuna","Thunnus alalunga",2008,1.86
"ICCAT-ALBAMED-1956-2011-CHING","ALBAMED","Albacore tuna Mediterranean","multinational","Mediterranean-Black Sea","Mediterranean Sea","albacore tuna","Thunnus alalunga",2009,1.86
"ICCAT-ALBAMED-1956-2011-CHING","ALBAMED","Albacore tuna Mediterranean","multinational","Mediterranean-Black Sea","Mediterranean Sea","albacore tuna","Thunnus alalunga",2010,1.89
"ICCAT-ALBAMED-1956-2011-CHING","ALBAMED","Albacore tuna Mediterranean","multinational","Mediterranean-Black Sea","Mediterranean Sea","albacore tuna","Thunnus alalunga",2011,1.91
"ICCAT-ALBANATL-1930-2015-PONS","ALBANATL","Albacore tuna North Atlantic","multinational","Atlantic Ocean","Northern Atlantic","Albacore tuna","Thunnus alalunga",1930,1.9
"ICCAT-ALBANATL-1930-2015-PONS","ALBANATL","Albacore tuna North Atlantic","multinational","Atlantic Ocean","Northern Atlantic","Albacore tuna","Thunnus alalunga",1931,1.88
"ICCAT-ALBANATL-1930-2015-PONS","ALBANATL","Albacore tuna North Atlantic","multinational","Atlantic Ocean","Northern Atlantic","Albacore tuna","Thunnus alalunga",1932,1.87
"ICCAT-ALBANATL-1930-2015-PONS","ALBANATL","Albacore tuna North Atlantic","multinational","Atlantic Ocean","Northern Atlantic","Albacore tuna","Thunnus alalunga",1933,1.86
"ICCAT-ALBANATL-1930-2015-PONS","ALBANATL","Albacore tuna North Atlantic","multinational","Atlantic Ocean","Northern Atlantic","Albacore tuna","Thunnus alalunga",1934,1.85
"ICCAT-ALBANATL-1930-2015-PONS","ALBANATL","Albacore tuna North Atlantic","multinational","Atlantic Ocean","Northern Atlantic","Albacore tuna","Thunnus alalunga",1935,1.83
"ICCAT-ALBANATL-1930-2015-PONS","ALBANATL","Albacore tuna North Atlantic","multinational","Atlantic Ocean","Northern Atlantic","Albacore tuna","Thunnus alalunga",1936,1.81
"ICCAT-ALBANATL-1930-2015-PONS","ALBANATL","Albacore tuna North Atlantic","multinational","Atlantic Ocean","Northern Atlantic","Albacore tuna","Thunnus alalunga",1937,1.81
"ICCAT-ALBANATL-1930-2015-PONS","ALBANATL","Albacore tuna North Atlantic","multinational","Atlantic Ocean","Northern Atlantic","Albacore tuna","Thunnus alalunga",1938,1.81
"ICCAT-ALBANATL-1930-2015-PONS","ALBANATL","Albacore tuna North Atlantic","multinational","Atlantic Ocean","Northern Atlantic","Albacore tuna","Thunnus alalunga",1939,1.8
"ICCAT-ALBANATL-1930-2015-PONS","ALBANATL","Albacore tuna North Atlantic","multinational","Atlantic Ocean","Northern Atlantic","Albacore tuna","Thunnus alalunga",1940,1.8
"ICCAT-ALBANATL-1930-2015-PONS","ALBANATL","Albacore tuna North Atlantic","multinational","Atlantic Ocean","Northern Atlantic","Albacore tuna","Thunnus alalunga",1941,1.8
"ICCAT-ALBANATL-1930-2015-PONS","ALBANATL","Albacore tuna North Atlantic","multinational","Atlantic Ocean","Northern Atlantic","Albacore tuna","Thunnus alalunga",1942,1.79
"ICCAT-ALBANATL-1930-2015-PONS","ALBANATL","Albacore tuna North Atlantic","multinational","Atlantic Ocean","Northern Atlantic","Albacore tuna","Thunnus alalunga",1943,1.79
"ICCAT-ALBANATL-1930-2015-PONS","ALBANATL","Albacore tuna North Atlantic","multinational","Atlantic Ocean","Northern Atlantic","Albacore tuna","Thunnus alalunga",1944,1.78
"ICCAT-ALBANATL-1930-2015-PONS","ALBANATL","Albacore tuna North Atlantic","multinational","Atlantic Ocean","Northern Atlantic","Albacore tuna","Thunnus alalunga",1945,1.76
"ICCAT-ALBANATL-1930-2015-PONS","ALBANATL","Albacore tuna North Atlantic","multinational","Atlantic Ocean","Northern Atlantic","Albacore tuna","Thunnus alalunga",1946,1.74
"ICCAT-ALBANATL-1930-2015-PONS","ALBANATL","Albacore tuna North Atlantic","multinational","Atlantic Ocean","Northern Atlantic","Albacore tuna","Thunnus alalunga",1947,1.73
"ICCAT-ALBANATL-1930-2015-PONS","ALBANATL","Albacore tuna North Atlantic","multinational","Atlantic Ocean","Northern Atlantic","Albacore tuna","Thunnus alalunga",1948,1.72
"ICCAT-ALBANATL-1930-2015-PONS","ALBANATL","Albacore tuna North Atlantic","multinational","Atlantic Ocean","Northern Atlantic","Albacore tuna","Thunnus alalunga",1949,1.7
"ICCAT-ALBANATL-1930-2015-PONS","ALBANATL","Albacore tuna North Atlantic","multinational","Atlantic Ocean","Northern Atlantic","Albacore tuna","Thunnus alalunga",1950,1.67
"ICCAT-ALBANATL-1930-2015-PONS","ALBANATL","Albacore tuna North Atlantic","multinational","Atlantic Ocean","Northern Atlantic","Albacore tuna","Thunnus alalunga",1951,1.63
"ICCAT-ALBANATL-1930-2015-PONS","ALBANATL","Albacore tuna North Atlantic","multinational","Atlantic Ocean","Northern Atlantic","Albacore tuna","Thunnus alalunga",1952,1.61
"ICCAT-ALBANATL-1930-2015-PONS","ALBANATL","Albacore tuna North Atlantic","multinational","Atlantic Ocean","Northern Atlantic","Albacore tuna","Thunnus alalunga",1953,1.59
"ICCAT-ALBANATL-1930-2015-PONS","ALBANATL","Albacore tuna North Atlantic","multinational","Atlantic Ocean","Northern Atlantic","Albacore tuna","Thunnus alalunga",1954,1.56
"ICCAT-ALBANATL-1930-2015-PONS","ALBANATL","Albacore tuna North Atlantic","multinational","Atlantic Ocean","Northern Atlantic","Albacore tuna","Thunnus alalunga",1955,1.54
"ICCAT-ALBANATL-1930-2015-PONS","ALBANATL","Albacore tuna North Atlantic","multinational","Atlantic Ocean","Northern Atlantic","Albacore tuna","Thunnus alalunga",1956,1.52
"ICCAT-ALBANATL-1930-2015-PONS","ALBANATL","Albacore tuna North Atlantic","multinational","Atlantic Ocean","Northern Atlantic","Albacore tuna","Thunnus alalunga",1957,1.49
"ICCAT-ALBANATL-1930-2015-PONS","ALBANATL","Albacore tuna North Atlantic","multinational","Atlantic Ocean","Northern Atlantic","Albacore tuna","Thunnus alalunga",1958,1.44
"ICCAT-ALBANATL-1930-2015-PONS","ALBANATL","Albacore tuna North Atlantic","multinational","Atlantic Ocean","Northern Atlantic","Albacore tuna","Thunnus alalunga",1959,1.4
"ICCAT-ALBANATL-1930-2015-PONS","ALBANATL","Albacore tuna North Atlantic","multinational","Atlantic Ocean","Northern Atlantic","Albacore tuna","Thunnus alalunga",1960,1.35
"ICCAT-ALBANATL-1930-2015-PONS","ALBANATL","Albacore tuna North Atlantic","multinational","Atlantic Ocean","Northern Atlantic","Albacore tuna","Thunnus alalunga",1961,1.32
"ICCAT-ALBANATL-1930-2015-PONS","ALBANATL","Albacore tuna North Atlantic","multinational","Atlantic Ocean","Northern Atlantic","Albacore tuna","Thunnus alalunga",1962,1.27
"ICCAT-ALBANATL-1930-2015-PONS","ALBANATL","Albacore tuna North Atlantic","multinational","Atlantic Ocean","Northern Atlantic","Albacore tuna","Thunnus alalunga",1963,1.22
"ICCAT-ALBANATL-1930-2015-PONS","ALBANATL","Albacore tuna North Atlantic","multinational","Atlantic Ocean","Northern Atlantic","Albacore tuna","Thunnus alalunga",1964,1.16
"ICCAT-ALBANATL-1930-2015-PONS","ALBANATL","Albacore tuna North Atlantic","multinational","Atlantic Ocean","Northern Atlantic","Albacore tuna","Thunnus alalunga",1965,1.09
"ICCAT-ALBANATL-1930-2015-PONS","ALBANATL","Albacore tuna North Atlantic","multinational","Atlantic Ocean","Northern Atlantic","Albacore tuna","Thunnus alalunga",1966,1.06
"ICCAT-ALBANATL-1930-2015-PONS","ALBANATL","Albacore tuna North Atlantic","multinational","Atlantic Ocean","Northern Atlantic","Albacore tuna","Thunnus alalunga",1967,1.02
"ICCAT-ALBANATL-1930-2015-PONS","ALBANATL","Albacore tuna North Atlantic","multinational","Atlantic Ocean","Northern Atlantic","Albacore tuna","Thunnus alalunga",1968,0.997
"ICCAT-ALBANATL-1930-2015-PONS","ALBANATL","Albacore tuna North Atlantic","multinational","Atlantic Ocean","Northern Atlantic","Albacore tuna","Thunnus alalunga",1969,0.986
"ICCAT-ALBANATL-1930-2015-PONS","ALBANATL","Albacore tuna North Atlantic","multinational","Atlantic Ocean","Northern Atlantic","Albacore tuna","Thunnus alalunga",1970,0.976
"ICCAT-ALBANATL-1930-2015-PONS","ALBANATL","Albacore tuna North Atlantic","multinational","Atlantic Ocean","Northern Atlantic","Albacore tuna","Thunnus alalunga",1971,0.958
"ICCAT-ALBANATL-1930-2015-PONS","ALBANATL","Albacore tuna North Atlantic","multinational","Atlantic Ocean","Northern Atlantic","Albacore tuna","Thunnus alalunga",1972,0.937
